scientific,month,gno,count,longitude,latitude
Anax guttatus,7,860,1,113.9993603,22.48145416
Anax guttatus,7,930,1,113.9993718,22.47242379
Anax guttatus,7,878,5,114.1742702,22.48155183
Anax guttatus,7,672,1,114.2131462,22.50863895
Anax guttatus,8,860,1,113.9993603,22.48145416
Anax guttatus,8,930,4,113.9993718,22.47242379
Anax guttatus,8,878,1,114.1742702,22.48155183
Anax guttatus,9,860,1,113.9993603,22.48145416
Anax guttatus,9,930,2,113.9993718,22.47242379
Anax guttatus,10,860,1,113.9993603,22.48145416
Anax julius,5,860,1,113.9993603,22.48145416
Anax julius,5,727,1,114.0673665,22.49957546
Anax julius,7,930,1,113.9993718,22.47242379
Anax julius,9,930,1,113.9993718,22.47242379
Anax julius,9,1004,1,114.0382471,22.46343147
Anax julius,9,878,1,114.1742702,22.48155183
Anax julius,9,1241,2,114.300554,22.43635226
Anthus cervinus,1,931,1,114.0090884,22.47243418
Anthus cervinus,2,931,1,114.0090884,22.47243418
Anthus cervinus,11,2677,1,113.9705549,22.24662682
Anthus hodgsoni,1,2811,1,113.9123836,22.22848137
Anthus hodgsoni,1,860,1,113.9993603,22.48145416
Anthus hodgsoni,1,930,5,113.9993718,22.47242379
Anthus hodgsoni,1,931,2,114.0090884,22.47243418
Anthus hodgsoni,1,878,1,114.1742702,22.48155183
Anthus hodgsoni,2,930,1,113.9993718,22.47242379
Anthus hodgsoni,2,931,1,114.0090884,22.47243418
Anthus hodgsoni,3,860,2,113.9993603,22.48145416
Anthus hodgsoni,3,930,1,113.9993718,22.47242379
Anthus hodgsoni,10,860,1,113.9993603,22.48145416
Anthus hodgsoni,11,2677,1,113.9705549,22.24662682
Anthus hodgsoni,11,860,1,113.9993603,22.48145416
Anthus hodgsoni,11,930,1,113.9993718,22.47242379
Anthus hodgsoni,11,656,1,114.0576403,22.50859894
Anthus hodgsoni,11,1218,1,114.0771302,22.43636887
Anthus hodgsoni,11,1290,1,114.0965636,22.42734924
Anthus hodgsoni,11,452,1,114.1159431,22.53572263
Anthus hodgsoni,11,322,1,114.213158,22.55379074
Anthus hodgsoni,12,860,2,113.9993603,22.48145416
Anthus hodgsoni,12,930,7,113.9993718,22.47242379
Anthus hodgsoni,12,656,2,114.0576403,22.50859894
Anthus richardi,1,930,1,113.9993718,22.47242379
Anthus richardi,3,930,1,113.9993718,22.47242379
Anthus richardi,5,937,1,114.0673878,22.47248429
Anthus richardi,5,1007,1,114.0673949,22.46345388
Anthus richardi,5,389,1,114.1839907,22.54476434
Anthus richardi,11,2677,1,113.9705549,22.24662682
Anthus richardi,11,930,1,113.9993718,22.47242379
Anthus richardi,11,931,2,114.0090884,22.47243418
Anthus richardi,12,930,3,113.9993718,22.47242379
Anthus rubescens,11,2677,2,113.9705549,22.24662682
Aphyocypris normalis,1,2458,1,113.8831908,22.27358421
Aphyocypris normalis,7,247,1,114.1645458,22.5628247
Aphyocypris normalis,9,2458,1,113.8831908,22.27358421
Aphyocypris normalis,9,1309,1,114.2811192,22.42733552
Aphyocypris normalis,9,1241,3,114.300554,22.43635226
Aphyocypris normalis,12,2458,1,113.8831908,22.27358421
Apus nipalensis,1,930,1,113.9993718,22.47242379
Apus nipalensis,1,656,1,114.0576403,22.50859894
Apus nipalensis,1,878,1,114.1742702,22.48155183
Apus nipalensis,3,930,1,113.9993718,22.47242379
Apus nipalensis,4,656,1,114.0576403,22.50859894
Apus nipalensis,4,951,1,114.2034202,22.47251924
Apus nipalensis,5,1629,1,113.9897763,22.38210855
Apus nipalensis,5,1561,1,114.009186,22.39116032
Apus nipalensis,5,656,2,114.0576403,22.50859894
Apus nipalensis,5,939,1,114.086821,22.47249631
Apus nipalensis,5,389,1,114.1839907,22.54476434
Apus nipalensis,5,390,2,114.1937123,22.54476362
Apus nipalensis,6,656,1,114.0576403,22.50859894
Apus nipalensis,6,1012,1,114.1159747,22.46347952
Apus nipalensis,6,1082,2,114.1159786,22.45444908
Apus nipalensis,6,1293,1,114.1257039,22.42736109
Apus nipalensis,6,1363,1,114.1257072,22.41833061
Apus nipalensis,6,809,1,114.1839879,22.4905821
Apus nipalensis,6,739,2,114.1839883,22.4996125
Apus nipalensis,6,1653,1,114.2228236,22.38221015
Apus nipalensis,6,1654,1,114.2325339,22.3822071
Apus nipalensis,7,2530,2,113.9026138,22.26458759
Apus nipalensis,7,930,1,113.9993718,22.47242379
Apus nipalensis,7,736,2,114.1548329,22.49961115
Apus nipalensis,7,806,1,114.1548343,22.49058076
Apus nipalensis,8,930,1,113.9993718,22.47242379
Apus nipalensis,8,656,1,114.0576403,22.50859894
Apus nipalensis,9,2338,1,114.077233,22.29188038
Apus nipalensis,9,812,2,114.2131415,22.49057817
Apus nipalensis,9,813,5,114.2228593,22.49057569
Apus nipalensis,9,814,1,114.2325772,22.49057262
Apus nipalensis,10,930,1,113.9993718,22.47242379
Apus nipalensis,10,931,1,114.0090884,22.47243418
Apus nipalensis,11,1147,1,114.0674091,22.44539302
Apus nipalensis,11,1218,2,114.0771302,22.43636887
Apus nipalensis,12,930,2,113.9993718,22.47242379
Apus nipalensis,12,931,1,114.0090884,22.47243418
Apus nipalensis,12,656,1,114.0576403,22.50859894
Apus pacificus,5,390,1,114.1937123,22.54476362
Apus pacificus,5,1528,1,114.3685028,22.40016411
Apus pacificus,9,2338,1,114.077233,22.29188038
Aquatica leii,4,1657,6,114.2616649,22.38219445
Aquatica leii,5,1864,3,114.2325232,22.35511549
Aquatica leii,6,1657,2,114.2616649,22.38219445
Aquatica leii,7,666,2,114.1548314,22.50864154
Aquatica leii,8,1020,2,114.1937025,22.46349012
Aquatica leii,8,1657,2,114.2616649,22.38219445
Aquatica leii,9,460,5,114.1937112,22.53573327
Aquatica leii,10,1657,1,114.2616649,22.38219445
Ardea alba,1,2881,1,113.9124006,22.21945077
Ardea alba,1,860,1,113.9993603,22.48145416
Ardea alba,1,930,5,113.9993718,22.47242379
Ardea alba,1,931,7,114.0090884,22.47243418
Ardea alba,1,656,1,114.0576403,22.50859894
Ardea alba,2,860,2,113.9993603,22.48145416
Ardea alba,2,930,12,113.9993718,22.47242379
Ardea alba,2,931,6,114.0090884,22.47243418
Ardea alba,3,860,4,113.9993603,22.48145416
Ardea alba,3,930,7,113.9993718,22.47242379
Ardea alba,3,931,9,114.0090884,22.47243418
Ardea alba,4,860,1,113.9993603,22.48145416
Ardea alba,4,931,12,114.0090884,22.47243418
Ardea alba,4,951,2,114.2034202,22.47251924
Ardea alba,5,860,1,113.9993603,22.48145416
Ardea alba,5,930,2,113.9993718,22.47242379
Ardea alba,5,931,8,114.0090884,22.47243418
Ardea alba,6,860,1,113.9993603,22.48145416
Ardea alba,6,930,1,113.9993718,22.47242379
Ardea alba,6,931,2,114.0090884,22.47243418
Ardea alba,6,656,1,114.0576403,22.50859894
Ardea alba,7,860,1,113.9993603,22.48145416
Ardea alba,7,930,1,113.9993718,22.47242379
Ardea alba,7,931,4,114.0090884,22.47243418
Ardea alba,7,1004,2,114.0382471,22.46343147
Ardea alba,7,656,2,114.0576403,22.50859894
Ardea alba,8,930,1,113.9993718,22.47242379
Ardea alba,8,931,3,114.0090884,22.47243418
Ardea alba,8,951,1,114.2034202,22.47251924
Ardea alba,9,860,1,113.9993603,22.48145416
Ardea alba,9,930,3,113.9993718,22.47242379
Ardea alba,9,931,10,114.0090884,22.47243418
Ardea alba,9,1004,2,114.0382471,22.46343147
Ardea alba,9,656,2,114.0576403,22.50859894
Ardea alba,10,860,2,113.9993603,22.48145416
Ardea alba,10,930,3,113.9993718,22.47242379
Ardea alba,10,931,9,114.0090884,22.47243418
Ardea alba,10,932,2,114.0188049,22.472444
Ardea alba,10,656,1,114.0576403,22.50859894
Ardea alba,11,2734,1,113.8444654,22.23738736
Ardea alba,11,2595,1,113.8541242,22.25546796
Ardea alba,11,2677,1,113.9705549,22.24662682
Ardea alba,11,860,2,113.9993603,22.48145416
Ardea alba,11,930,6,113.9993718,22.47242379
Ardea alba,11,931,9,114.0090884,22.47243418
Ardea alba,11,1004,2,114.0382471,22.46343147
Ardea alba,11,1074,1,114.038256,22.45440106
Ardea alba,11,656,2,114.0576403,22.50859894
Ardea alba,11,2412,1,114.1160532,22.28286893
Ardea alba,11,951,2,114.2034202,22.47251924
Ardea alba,12,860,2,113.9993603,22.48145416
Ardea alba,12,930,7,113.9993718,22.47242379
Ardea alba,12,931,4,114.0090884,22.47243418
Ardea alba,12,1004,2,114.0382471,22.46343147
Ardea alba,12,656,1,114.0576403,22.50859894
Ardea cinerea,1,2881,1,113.9124006,22.21945077
Ardea cinerea,1,1138,1,113.979977,22.44531008
Ardea cinerea,1,860,2,113.9993603,22.48145416
Ardea cinerea,1,930,15,113.9993718,22.47242379
Ardea cinerea,1,931,9,114.0090884,22.47243418
Ardea cinerea,1,656,2,114.0576403,22.50859894
Ardea cinerea,2,860,4,113.9993603,22.48145416
Ardea cinerea,2,930,16,113.9993718,22.47242379
Ardea cinerea,2,931,10,114.0090884,22.47243418
Ardea cinerea,3,860,4,113.9993603,22.48145416
Ardea cinerea,3,930,14,113.9993718,22.47242379
Ardea cinerea,3,931,12,114.0090884,22.47243418
Ardea cinerea,4,930,2,113.9993718,22.47242379
Ardea cinerea,4,931,13,114.0090884,22.47243418
Ardea cinerea,4,1074,1,114.038256,22.45440106
Ardea cinerea,4,951,1,114.2034202,22.47251924
Ardea cinerea,5,931,10,114.0090884,22.47243418
Ardea cinerea,5,1004,1,114.0382471,22.46343147
Ardea cinerea,6,931,2,114.0090884,22.47243418
Ardea cinerea,7,931,2,114.0090884,22.47243418
Ardea cinerea,8,931,2,114.0090884,22.47243418
Ardea cinerea,8,951,1,114.2034202,22.47251924
Ardea cinerea,9,860,1,113.9993603,22.48145416
Ardea cinerea,9,930,6,113.9993718,22.47242379
Ardea cinerea,9,931,6,114.0090884,22.47243418
Ardea cinerea,9,1004,1,114.0382471,22.46343147
Ardea cinerea,9,656,2,114.0576403,22.50859894
Ardea cinerea,10,1138,1,113.979977,22.44531008
Ardea cinerea,10,860,2,113.9993603,22.48145416
Ardea cinerea,10,930,8,113.9993718,22.47242379
Ardea cinerea,10,931,9,114.0090884,22.47243418
Ardea cinerea,10,932,1,114.0188049,22.472444
Ardea cinerea,10,1004,1,114.0382471,22.46343147
Ardea cinerea,10,656,1,114.0576403,22.50859894
Ardea cinerea,11,2734,1,113.8444654,22.23738736
Ardea cinerea,11,2595,1,113.8541242,22.25546796
Ardea cinerea,11,2677,2,113.9705549,22.24662682
Ardea cinerea,11,860,1,113.9993603,22.48145416
Ardea cinerea,11,930,8,113.9993718,22.47242379
Ardea cinerea,11,931,9,114.0090884,22.47243418
Ardea cinerea,11,1004,2,114.0382471,22.46343147
Ardea cinerea,11,1074,1,114.038256,22.45440106
Ardea cinerea,11,656,2,114.0576403,22.50859894
Ardea cinerea,11,1147,1,114.0674091,22.44539302
Ardea cinerea,11,452,1,114.1159431,22.53572263
Ardea cinerea,11,951,1,114.2034202,22.47251924
Ardea cinerea,12,860,3,113.9993603,22.48145416
Ardea cinerea,12,930,7,113.9993718,22.47242379
Ardea cinerea,12,931,10,114.0090884,22.47243418
Ardea cinerea,12,1004,4,114.0382471,22.46343147
Ardea cinerea,12,1074,1,114.038256,22.45440106
Ardea cinerea,12,656,2,114.0576403,22.50859894
Ardea intermedia,1,931,2,114.0090884,22.47243418
Ardea intermedia,2,930,1,113.9993718,22.47242379
Ardea intermedia,3,930,1,113.9993718,22.47242379
Ardea intermedia,3,931,3,114.0090884,22.47243418
Ardea intermedia,4,860,1,113.9993603,22.48145416
Ardea intermedia,4,930,1,113.9993718,22.47242379
Ardea intermedia,4,931,7,114.0090884,22.47243418
Ardea intermedia,4,951,2,114.2034202,22.47251924
Ardea intermedia,5,931,4,114.0090884,22.47243418
Ardea intermedia,6,930,1,113.9993718,22.47242379
Ardea intermedia,7,930,2,113.9993718,22.47242379
Ardea intermedia,8,930,2,113.9993718,22.47242379
Ardea intermedia,8,931,1,114.0090884,22.47243418
Ardea intermedia,9,931,6,114.0090884,22.47243418
Ardea intermedia,10,931,2,114.0090884,22.47243418
Ardea intermedia,11,2677,1,113.9705549,22.24662682
Ardea intermedia,11,931,1,114.0090884,22.47243418
Ardea intermedia,12,860,1,113.9993603,22.48145416
Ardea intermedia,12,930,2,113.9993718,22.47242379
Ardea intermedia,12,931,2,114.0090884,22.47243418
Ardea intermedia,12,1004,1,114.0382471,22.46343147
Ardea purpurea,4,951,1,114.2034202,22.47251924
Ardea purpurea,5,931,1,114.0090884,22.47243418
Ardea purpurea,8,931,1,114.0090884,22.47243418
Ardea purpurea,9,931,1,114.0090884,22.47243418
Ardea purpurea,10,930,2,113.9993718,22.47242379
Ardea purpurea,11,930,1,113.9993718,22.47242379
Ardea purpurea,11,1004,1,114.0382471,22.46343147
Ardea purpurea,11,951,1,114.2034202,22.47251924
Ardea purpurea,12,930,1,113.9993718,22.47242379
Ardea purpurea,12,931,1,114.0090884,22.47243418
Ardeola bacchus,1,860,1,113.9993603,22.48145416
Ardeola bacchus,1,930,5,113.9993718,22.47242379
Ardeola bacchus,1,931,1,114.0090884,22.47243418
Ardeola bacchus,1,656,2,114.0576403,22.50859894
Ardeola bacchus,1,1290,1,114.0965636,22.42734924
Ardeola bacchus,2,860,1,113.9993603,22.48145416
Ardeola bacchus,2,930,6,113.9993718,22.47242379
Ardeola bacchus,2,931,1,114.0090884,22.47243418
Ardeola bacchus,3,930,3,113.9993718,22.47242379
Ardeola bacchus,3,931,1,114.0090884,22.47243418
Ardeola bacchus,4,931,6,114.0090884,22.47243418
Ardeola bacchus,4,1004,1,114.0382471,22.46343147
Ardeola bacchus,4,656,2,114.0576403,22.50859894
Ardeola bacchus,4,951,1,114.2034202,22.47251924
Ardeola bacchus,5,860,2,113.9993603,22.48145416
Ardeola bacchus,5,930,2,113.9993718,22.47242379
Ardeola bacchus,5,931,10,114.0090884,22.47243418
Ardeola bacchus,5,1004,2,114.0382471,22.46343147
Ardeola bacchus,5,656,1,114.0576403,22.50859894
Ardeola bacchus,5,727,1,114.0673665,22.49957546
Ardeola bacchus,6,930,1,113.9993718,22.47242379
Ardeola bacchus,6,931,2,114.0090884,22.47243418
Ardeola bacchus,6,656,2,114.0576403,22.50859894
Ardeola bacchus,7,860,2,113.9993603,22.48145416
Ardeola bacchus,7,930,3,113.9993718,22.47242379
Ardeola bacchus,7,931,1,114.0090884,22.47243418
Ardeola bacchus,7,1074,1,114.038256,22.45440106
Ardeola bacchus,7,656,2,114.0576403,22.50859894
Ardeola bacchus,8,860,3,113.9993603,22.48145416
Ardeola bacchus,8,930,6,113.9993718,22.47242379
Ardeola bacchus,8,931,1,114.0090884,22.47243418
Ardeola bacchus,8,656,1,114.0576403,22.50859894
Ardeola bacchus,9,860,4,113.9993603,22.48145416
Ardeola bacchus,9,930,14,113.9993718,22.47242379
Ardeola bacchus,9,931,4,114.0090884,22.47243418
Ardeola bacchus,9,1985,1,114.0480795,22.33701279
Ardeola bacchus,9,656,2,114.0576403,22.50859894
Ardeola bacchus,9,2341,1,114.1063452,22.29189563
Ardeola bacchus,10,860,3,113.9993603,22.48145416
Ardeola bacchus,10,930,12,113.9993718,22.47242379
Ardeola bacchus,10,931,6,114.0090884,22.47243418
Ardeola bacchus,10,932,1,114.0188049,22.472444
Ardeola bacchus,10,1004,1,114.0382471,22.46343147
Ardeola bacchus,10,656,1,114.0576403,22.50859894
Ardeola bacchus,11,2677,3,113.9705549,22.24662682
Ardeola bacchus,11,860,3,113.9993603,22.48145416
Ardeola bacchus,11,930,7,113.9993718,22.47242379
Ardeola bacchus,11,931,2,114.0090884,22.47243418
Ardeola bacchus,11,656,2,114.0576403,22.50859894
Ardeola bacchus,11,727,1,114.0673665,22.49957546
Ardeola bacchus,11,1147,1,114.0674091,22.44539302
Ardeola bacchus,12,930,6,113.9993718,22.47242379
Ardeola bacchus,12,931,1,114.0090884,22.47243418
Ardeola bacchus,12,1074,1,114.038256,22.45440106
Ardeola bacchus,12,656,2,114.0576403,22.50859894
Argyreus hyperbius,5,930,1,113.9993718,22.47242379
Argyreus hyperbius,5,1367,1,114.1645585,22.41833824
Argyreus hyperbius,6,2535,1,113.9511242,22.26466223
Argyreus hyperbius,6,930,3,113.9993718,22.47242379
Argyreus hyperbius,6,1228,1,114.174271,22.43639963
Argyreus hyperbius,6,389,1,114.1839907,22.54476434
Argyreus hyperbius,6,1375,1,114.2422611,22.41832546
Argyreus hyperbius,7,930,1,113.9993718,22.47242379
Argyreus hyperbius,7,1374,2,114.2325483,22.4183291
Argyreus hyperbius,7,1375,2,114.2422611,22.41832546
Argyreus hyperbius,8,1862,1,114.2131063,22.355121
Argyreus hyperbius,9,860,1,113.9993603,22.48145416
Argyreus hyperbius,9,1001,1,114.0090993,22.4634038
Argyreus hyperbius,9,1285,1,114.0479964,22.4273178
Argyreus hyperbius,9,1367,1,114.1645585,22.41833824
Argyreus hyperbius,10,1228,1,114.174271,22.43639963
Argyreus hyperbius,10,1375,1,114.2422611,22.41832546
Arhopala bazalus,6,1375,1,114.2422611,22.41832546
Arhopala bazalus,7,1374,1,114.2325483,22.4183291
Arhopala bazalus,9,1367,1,114.1645585,22.41833824
Arhopala birmana,6,1296,1,114.1548443,22.42736769
Arhopala birmana,6,1374,1,114.2325483,22.4183291
Arhopala birmana,6,1375,1,114.2422611,22.41832546
Arhopala birmana,9,948,2,114.1742704,22.47252141
Arhopala birmana,10,1374,1,114.2325483,22.4183291
Arhopala centaurus,11,322,1,114.213158,22.55379074
Ariadne ariadne,5,1004,1,114.0382471,22.46343147
Ariadne ariadne,5,452,1,114.1159431,22.53572263
Ariadne ariadne,5,1876,1,114.3490242,22.35503352
Ariadne ariadne,5,1528,1,114.3685028,22.40016411
Ariadne ariadne,6,930,1,113.9993718,22.47242379
Ariadne ariadne,6,1074,1,114.038256,22.45440106
Ariadne ariadne,6,1501,1,114.1062907,22.40026232
Ariadne ariadne,6,522,1,114.115947,22.52669227
Ariadne ariadne,6,666,1,114.1548314,22.50864154
Ariadne ariadne,6,882,1,114.2131391,22.48154776
Ariadne ariadne,7,246,1,114.1548228,22.56282366
Ariadne ariadne,7,249,1,114.1839916,22.56282501
Ariadne ariadne,7,536,1,114.2520324,22.52668623
Ariadne ariadne,7,466,1,114.2520373,22.53571658
Ariadne ariadne,8,860,1,113.9993603,22.48145416
Ariadne ariadne,8,1915,1,114.0480712,22.34604333
Ariadne ariadne,8,951,1,114.2034202,22.47251924
Ariadne ariadne,9,1004,1,114.0382471,22.46343147
Ariadne ariadne,9,1285,1,114.0479964,22.4273178
Ariadne ariadne,9,948,3,114.1742704,22.47252141
Ariadne ariadne,9,1239,1,114.2811259,22.43636598
Ariadne ariadne,9,1310,1,114.2908326,22.42732896
Ariadne ariadne,9,1240,1,114.29084,22.43635941
Ariadne ariadne,10,2321,1,113.9122649,22.29169531
Ariadne ariadne,10,930,1,113.9993718,22.47242379
Ariadne ariadne,10,2334,1,114.0384168,22.29185192
Ariadne ariadne,10,537,1,114.2617528,22.5266814
Ariadne ariadne,10,608,1,114.271467,22.51764562
Ariadne ariadne,11,1482,1,113.9217717,22.40007653
Ariadne ariadne,11,452,1,114.1159431,22.53572263
Ariadne ariadne,11,322,1,114.213158,22.55379074
Ariadne ariadne,12,930,1,113.9993718,22.47242379
Artipe eryx,4,322,1,114.213158,22.55379074
Artipe eryx,5,1806,1,114.3490353,22.36406403
Artipe eryx,5,1528,1,114.3685028,22.40016411
Artipe eryx,6,860,1,113.9993603,22.48145416
Artipe eryx,8,1985,1,114.0480795,22.33701279
Artipe eryx,10,1915,1,114.0480712,22.34604333
Artipe eryx,10,1228,1,114.174271,22.43639963
Artipe eryx,10,608,1,114.271467,22.51764562
Asiagomphus hainanensis,4,878,4,114.1742702,22.48155183
Asiagomphus hainanensis,4,879,1,114.1839874,22.48155169
Asiagomphus hainanensis,5,878,1,114.1742702,22.48155183
Asiagomphus hainanensis,5,879,3,114.1839874,22.48155169
Asiagomphus hainanensis,6,878,7,114.1742702,22.48155183
Asiagomphus hainanensis,6,879,1,114.1839874,22.48155169
Asiagomphus hainanensis,7,878,1,114.1742702,22.48155183
Asiagomphus hainanensis,9,1356,1,114.0577175,22.4182948
Asiagomphus hainanensis,11,250,1,114.1937145,22.56282428
Astictopterus jama,3,860,2,113.9993603,22.48145416
Astictopterus jama,4,1482,1,113.9217717,22.40007653
Astictopterus jama,4,1575,1,114.145139,22.3912441
Astictopterus jama,4,878,1,114.1742702,22.48155183
Astictopterus jama,4,948,2,114.1742704,22.47252141
Astictopterus jama,5,860,1,113.9993603,22.48145416
Astictopterus jama,5,931,1,114.0090884,22.47243418
Astictopterus jama,5,1702,1,114.0189173,22.37310911
Astictopterus jama,6,2464,1,113.941407,22.27367904
Astictopterus jama,6,1571,1,114.1062952,22.39123182
Astictopterus jama,6,666,1,114.1548314,22.50864154
Astictopterus jama,6,1296,1,114.1548443,22.42736769
Astictopterus jama,6,389,1,114.1839907,22.54476434
Astictopterus jama,6,1515,1,114.2422527,22.40026448
Astictopterus jama,7,860,2,113.9993603,22.48145416
Astictopterus jama,7,931,1,114.0090884,22.47243418
Astictopterus jama,7,2559,1,114.1839764,22.26481886
Astictopterus jama,7,1445,1,114.2422569,22.40929497
Astictopterus jama,8,1575,1,114.145139,22.3912441
Astictopterus jama,8,1933,1,114.2228118,22.34608798
Astictopterus jama,9,860,2,113.9993603,22.48145416
